0.95	0.0065625	18.6018
0.975	0.0065625	18.9168
1	0.0065625	18.9421
0	0.006875	0.0293516
0.025	0.006875	0.0536178
0.05	0.006875	0.109749
0.075	0.006875	0.196622
0.1	0.006875	0.313329
0.125	0.006875	0.459176
0.15	0.006875	0.633626
0.175	0.006875	0.836304
0.2	0.006875	1.06694
0.225	0.006875	1.32535
0.25	0.006875	1.61142
0.275	0.006875	1.92508
0.3	0.006875	2.26628
0.325	0.006875	2.63501
0.35	0.006875	3.03126
0.375	0.006875	3.455
0.4	0.006875	3.90625
0.425	0.006875	4.385
0.45	0.006875	4.89125
0.475	0.006875	5.425
0.5	0.006875	5.98625
0.525	0.006875	6.575
0.55	0.006875	7.19125
0.575	0.006875	7.83499
0.6	0.006875	8.50621
0.625	0.006875	9.20486
0.65	0.006875	9.93085
0.675	0.006875	10.6839
0.7	0.006875	11.4637
0.725	0.006875	12.2691
0.75	0.006875	13.0984
0.775	0.006875	13.9482
0.8	0.006875	14.8134
0.825	0.006875	15.6847
0.85	0.006875	16.5489
0.875	0.006875	17.3854
0.9	0.006875	18.1658
0.925	0.006875	18.8501
0.95	0.006875	19.3868
0.975	0.006875	19.7088
1	0.006875	19.7342
0	0.0071875	0.0315899
0.025	0.0071875	0.0558001
0.05	0.0071875	0.113245
0.075	0.0071875	0.202789
0.1	0.0071875	0.323524
0.125	0.0071875	0.474728
0.15	0.0071875	0.655865
0.175	0.0071875	0.866531
0.2	0.0071875	1.10645
0.225	0.0071875	1.37543
0.25	0.0071875	1.67334
0.275	0.0071875	2.0001
0.3	0.0071875	2.35567
0.325	0.0071875	2.74002
0.35	0.0071875	3.15313
0.375	0.0071875	3.595
0.4	0.0071875	4.06563
0.425	0.0071875	4.565
0.45	0.0071875	5.09313
0.475	0.0071875	5.65
0.5	0.0071875	6.23562
0.525	0.0071875	6.85
0.55	0.0071875	7.49312
0.575	0.0071875	8.16498
0.6	0.0071875	8.86555
0.625	0.0071875	9.59478
0.65	0.0071875	10.3525
0.675	0.0071875	11.1385
0.7	0.0071875	11.9521
0.725	0.0071875	12.7923
0.75	0.0071875	13.6567
0.775	0.0071875	14.5421
0.8	0.0071875	15.4421
0.825	0.0071875	16.3474
0.85	0.0071875	17.2431
0.875	0.0071875	18.1086
0.9	0.0071875	18.9134
0.925	0.0071875	19.6175
0.95	0.0071875	20.1676
0.975	0.0071875	20.4967
1	0.0071875	20.5221
0	0.0075	0.0338895
0.025	0.0075	0.0580423
0.05	0.0075	0.116795
0.075	0.0075	0.209009
0.1	0.0075	0.333758
0.125	0.0075	0.490319
0.15	0.0075	0.67813
0.175	0.0075	0.896783
0.2	0.0075	1.14598
0.225	0.0075	1.42552
0.25	0.0075	1.73526
0.275	0.0075	2.07513
0.3	0.0075	2.44506
0.325	0.0075	2.84503
0.35	0.0075	3.27501
0.375	0.0075	3.735
0.4	0.0075	4.225
0.425	0.0075	4.745
